GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
8,0.17086168178131,(-2112)[2-1-13],Pyramidal II <c+a>,40.8174481030803,-40.8174481030803,0
8,0.148663538061994,(-110-1)[11-20],Pyramidal <a>,103.421354577615,76.5786454223845,0
8,0.146823553117532,(-1-122)[11-23],Pyramidal II <c+a>,355.724498226444,4.27550177355636,0
8,0.146218344422143,(0001)[-2110],Basal,344.752839547083,15.2471604529166,0
8,0.125221316353156,(01-10)[2-1-10],Prismatic,142.275758967499,37.7242410325008,0
8,0.119210774107915,(-110-1)[2-1-1-3],Pyramidal I <c+a>,103.421354577615,76.5786454223845,0
8,0.0966288877153258,(-1100)[11-20],Prismatic,84.4136338002445,-84.4136338002445,0
8,0.0683206988017352,(-1011)[11-23],Pyramidal I <c+a>,21.4593345464744,-21.4593345464744,0
8,0.0514282352648588,(-1011)[2-1-13],Pyramidal I <c+a>,21.4593345464744,-21.4593345464744,0
8,0.0392761823933768,(0-111)[2-1-10],Pyramidal <a>,329.486288345436,30.5137116545638,0
8,0.0315153117674133,(-1011)[1-210],Pyramidal <a>,21.4593345464744,-21.4593345464744,0
8,0.0137392694591051,(-12-1-2)[1-21-3],Pyramidal II <c+a>,126.530587469575,53.4694125304247,0
9,0.493589897606211,(-1-122)[11-23],Pyramidal II <c+a>,65.0803059653635,-65.0803059653635,1
9,0.484938750202898,(-12-1-2)[1-21-3],Pyramidal II <c+a>,311.925327163419,48.0746728365812,0
9,0.470541726362934,(0-111)[1-21-3],Pyramidal I <c+a>,98.6244961962742,81.3755038037258,0
9,0.462782447413511,(-1011)[2-1-13],Pyramidal I <c+a>,33.0670253465049,-33.0670253465049,0
9,0.461007416557398,(0-111)[11-23],Pyramidal I <c+a>,98.6244961962742,81.3755038037258,0
9,0.452933722851999,(-2112)[2-1-13],Pyramidal II <c+a>,1.59551057993131,-1.59551057993131,0
9,0.442975015626526,(-110-1)[2-1-1-3],Pyramidal I <c+a>,342.526072937821,17.4739270621789,0
9,0.428532435739217,(-211-2)[2-1-1-3],Pyramidal II <c+a>,12.8707978114595,-12.8707978114595,0
9,0.426377888402776,(-1011)[11-23],Pyramidal I <c+a>,33.0670253465049,-33.0670253465049,0
9,0.401290381268902,(-110-1)[1-21-3],Pyramidal I <c+a>,342.526072937821,17.4739270621789,0
9,0.385803886949648,(-1101)[-12-1-3],Pyramidal I <c+a>,333.123857083816,26.8761429161836,0
9,0.384193863054517,(1-21-2)[-12-1-3],Pyramidal II <c+a>,124.302036728048,55.6979632719519,0
9,0.368443723345048,(11-22)[-1-123],Pyramidal II <c+a>,249.01882509933,-69.0188250993301,0
9,0.352207910898481,(-101-1)[-1-123],Pyramidal I <c+a>,40.7186679040863,-40.7186679040863,0
9,0.351510413378441,(-1101)[2-1-13],Pyramidal I <c+a>,333.123857083816,26.8761429161836,0
9,0.327448747132809,(-101-1)[2-1-1-3],Pyramidal I <c+a>,40.7186679040863,-40.7186679040863,0
9,0.310187221957443,(01-11)[-1-123],Pyramidal I <c+a>,276.733457656741,83.2665423432587,0
9,0.304907146610553,(01-11)[-12-1-3],Pyramidal I <c+a>,276.733457656741,83.2665423432587,0
9,0.147095619345803,(0001)[11-20],Basal,266.861865389199,-86.8618653891986,0
9,0.118414579259041,(0001)[1-210],Basal,266.861865389199,-86.8618653891986,0
9,0.0777686596643122,(-110-1)[11-20],Pyramidal <a>,342.526072937821,17.4739270621789,0
9,0.0679179223606983,(-1011)[1-210],Pyramidal <a>,33.0670253465049,-33.0670253465049,0
9,0.0639793899110583,(-1101)[11-20],Pyramidal <a>,333.123857083816,26.8761429161836,0
9,0.0461917685050622,(-101-1)[1-210],Pyramidal <a>,40.7186679040863,-40.7186679040863,0
9,0.0286810400867622,(0001)[-2110],Basal,266.861865389199,-86.8618653891986,0
9,0.017787621405996,(0-111)[2-1-10],Pyramidal <a>,98.6244961962742,81.3755038037258,0
9,0.012396970611875,(-1010)[1-210],Prismatic,37.1080788710648,-37.1080788710648,0
9,0.00985073730361392,(01-11)[2-1-10],Pyramidal <a>,276.733457656741,83.2665423432586,0
9,0.00786817459851323,(-1100)[11-20],Prismatic,337.691271916706,22.3087280832937,0
9,0.00452879601336178,(01-10)[2-1-10],Prismatic,277.597298985527,82.4027010144732,0
11,0.499231715643882,(-101-1)[2-1-1-3],Pyramidal I <c+a>,44.9633202365383,-44.9633202365383,1
11,0.499200501893792,(01-11)[-12-1-3],Pyramidal I <c+a>,149.401942620201,30.5980573797989,0
11,0.488824287601322,(11-22)[-1-123],Pyramidal II <c+a>,187.266926824491,-7.26692682449141,0
11,0.459774104396865,(1-21-2)[-12-1-3],Pyramidal II <c+a>,294.464999841302,65.535000158698,0
11,0.458312962179635,(-211-2)[2-1-1-3],Pyramidal II <c+a>,79.710693006487,-79.710693006487,0
11,0.440296585981083,(01-11)[-1-123],Pyramidal I <c+a>,149.401942620201,30.5980573797989,0
11,0.438521014680404,(-101-1)[-1-123],Pyramidal I <c+a>,44.9633202365383,-44.9633202365383,0
11,0.40600587640074,(-1101)[2-1-13],Pyramidal I <c+a>,87.0650707477779,-87.0650707477779,0
11,0.402434067919158,(-110-1)[1-21-3],Pyramidal I <c+a>,106.987355748975,73.0126442510247,0
11,0.331798255400905,(-2112)[2-1-13],Pyramidal II <c+a>,58.9975085231323,-58.9975085231323,0
11,0.328812389966711,(-12-1-2)[1-21-3],Pyramidal II <c+a>,134.99723146177,45.0027685382296,0
11,0.327390126929219,(-1101)[-12-1-3],Pyramidal I <c+a>,87.0650707477779,-87.0650707477779,0
11,0.324732043913134,(-110-1)[2-1-1-3],Pyramidal I <c+a>,106.987355748975,73.0126442510247,0
11,0.302635329192123,(0001)[11-20],Basal,6.50352424782139,-6.50352424782139,0
11,0.231347866392438,(-1-122)[11-23],Pyramidal II <c+a>,6.99777565214329,-6.99777565214329,0
11,0.209305445358642,(-1011)[11-23],Pyramidal I <c+a>,33.656983115676,-33.656983115676,0
11,0.206616148592465,(0-111)[11-23],Pyramidal I <c+a>,340.356498496167,19.6435015038326,0
11,0.190507337265326,(-1011)[2-1-13],Pyramidal I <c+a>,33.656983115676,-33.656983115676,0
11,0.188711100084422,(0-111)[1-21-3],Pyramidal I <c+a>,340.356498496167,19.6435015038326,0
11,0.153931149780821,(0001)[1-210],Basal,6.50352424782139,-6.50352424782139,0
11,0.148704179411301,(0001)[-2110],Basal,6.50352424782139,-6.50352424782139,0
11,0.14666894790184,(-1101)[11-20],Pyramidal <a>,87.0650707477779,-87.0650707477779,0
11,0.144964262090199,(-110-1)[11-20],Pyramidal <a>,106.987355748975,73.0126442510247,0
11,0.113264513746348,(-101-1)[1-210],Pyramidal <a>,44.9633202365383,-44.9633202365383,0
11,0.109893697284474,(01-11)[2-1-10],Pyramidal <a>,149.401942620201,30.598057379799,0
11,0.0446175652388601,(-1010)[1-210],Prismatic,38.4392899669194,-38.4392899669194,0
11,0.0436448693788467,(01-10)[2-1-10],Prismatic,155.734669951738,24.2653300482622,0
11,0.0350705648057255,(-1011)[1-210],Pyramidal <a>,33.656983115676,-33.656983115676,0
11,0.0334044341554919,(0-111)[2-1-10],Pyramidal <a>,340.356498496167,19.6435015038326,0
11,0.00254879810664414,(-1100)[11-20],Prismatic,97.0423360999568,82.9576639000432,0
12,0.498196626646108,(-1-122)[11-23],Pyramidal II <c+a>,1.99406840229334,-1.99406840229334,1
12,0.458785651207042,(0-111)[11-23],Pyramidal I <c+a>,327.680001743941,32.3199982560593,0
12,0.436881718831375,(-1011)[11-23],Pyramidal I <c+a>,35.1715503952362,-35.1715503952362,0
12,0.430863633022357,(-101-1)[1-210],Pyramidal <a>,120.963760246371,59.0362397536286,0
12,0.421654348029234,(-1010)[1-210],Prismatic,68.033278327822,-68.033278327822,0
12,0.394705402638489,(01-11)[2-1-10],Pyramidal <a>,55.8703893407067,-55.8703893407067,0
12,0.388606610095469,(01-10)[2-1-10],Prismatic,114.66441404825,65.33558595175,0
12,0.308101354956707,(-1011)[1-210],Pyramidal <a>,35.1715503952362,-35.1715503952362,0
12,0.305303907106329,(0-111)[1-21-3],Pyramidal I <c+a>,327.680001743941,32.3199982560593,0
12,0.294141114549743,(11-22)[-1-123],Pyramidal II <c+a>,354.16262247579,5.83737752421013,0
12,0.286342190727899,(0-111)[2-1-10],Pyramidal <a>,327.680001743941,32.3199982560593,0
12,0.271736885656985,(-1011)[2-1-13],Pyramidal I <c+a>,35.1715503952362,-35.1715503952362,0
12,0.268976376037629,(01-11)[-1-123],Pyramidal I <c+a>,55.8703893407066,-55.8703893407066,0
12,0.259836113646448,(-101-1)[-1-123],Pyramidal I <c+a>,120.963760246371,59.0362397536286,0
12,0.239844902250877,(0001)[11-20],Basal,359.651030879926,0.348969120074287,0
12,0.145785985278679,(-12-1-2)[1-21-3],Pyramidal II <c+a>,131.015614646567,48.984385353433,0
12,0.144521442294458,(-1101)[11-20],Pyramidal <a>,61.9839982584316,-61.9839982584316,0
12,0.127393592916894,(0001)[1-210],Basal,359.651030879926,0.348969120074287,0
12,0.113528132886383,(-2112)[2-1-13],Pyramidal II <c+a>,50.0207818679918,-50.0207818679918,0
12,0.112451309333983,(0001)[-2110],Basal,359.651030879926,0.348969120074287,0
12,0.0866040476817826,(-110-1)[11-20],Pyramidal <a>,118.099359425684,61.9006405743156,0
12,0.0676338492870714,(-1101)[2-1-13],Pyramidal I <c+a>,61.9839982584316,-61.9839982584316,0
12,0.0574110686376557,(01-11)[-12-1-3],Pyramidal I <c+a>,55.8703893407066,-55.8703893407066,0
12,0.0432070902289074,(-110-1)[1-21-3],Pyramidal I <c+a>,118.099359425684,61.9006405743156,0
12,0.0374019229263282,(1-21-2)[-12-1-3],Pyramidal II <c+a>,239.946498755283,-59.946498755283,0
12,0.0333337579437076,(-1100)[11-20],Prismatic,90.1526598171474,89.8473401828526,0
12,0.0288897005533052,(-101-1)[2-1-1-3],Pyramidal I <c+a>,120.963760246371,59.0362397536286,0
12,0.0178566831423691,(-211-2)[2-1-1-3],Pyramidal II <c+a>,119.1109688479,60.8890311521,0
12,0.00983081970535874,(-1101)[-12-1-3],Pyramidal I <c+a>,61.9839982584316,-61.9839982584316,0
12,0.00321338399667542,(-110-1)[2-1-1-3],Pyramidal I <c+a>,118.099359425684,61.9006405743156,0
13,0.497012275910892,(0001)[11-20],Basal,355.299437794346,4.70056220565385,1
13,0.390272809406663,(-1011)[2-1-13],Pyramidal I <c+a>,113.68654295422,66.3134570457798,0
13,0.387841787956967,(0-111)[1-21-3],Pyramidal I <c+a>,235.58259595043,-55.5825959504305,0
13,0.306184250131634,(-12-1-2)[1-21-3],Pyramidal II <c+a>,88.3481826163597,-88.3481826163597,0
13,0.306033985030636,(-2112)[2-1-13],Pyramidal II <c+a>,81.5292534440131,-81.5292534440131,0
13,0.292842846327988,(-110-1)[2-1-1-3],Pyramidal I <c+a>,105.122290100872,74.8777098991279,0
13,0.292390202626607,(-1011)[1-210],Pyramidal <a>,113.68654295422,66.3134570457798,0
13,0.286417864768805,(-1101)[-12-1-3],Pyramidal I <c+a>,64.8076553849982,-64.8076553849982,0
13,0.285227245780304,(0-111)[2-1-10],Pyramidal <a>,235.582595950431,-55.5825959504305,0
13,0.260597390767802,(-1-122)[11-23],Pyramidal II <c+a>,173.709960908834,6.29003909116636,0
13,0.252334625862584,(0001)[1-210],Basal,355.299437794346,4.70056220565385,0
