GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
5,0.354780202951856,(01-11)[2-1-10],Pyramidal <a>,211.933527680757,-31.9335276807572,0
5,0.326276216581035,(-110-1)[2-1-1-3],Pyramidal I <c+a>,336.760260494298,23.2397395057023,0
5,0.318351784954817,(-110-1)[1-21-3],Pyramidal I <c+a>,336.760260494298,23.2397395057023,0
5,0.285663200965762,(-1011)[2-1-13],Pyramidal I <c+a>,207.122975351404,-27.1229753514044,0
5,0.26299306168581,(01-11)[-12-1-3],Pyramidal I <c+a>,211.933527680757,-31.9335276807572,0
5,0.226176550774152,(-211-2)[2-1-1-3],Pyramidal II <c+a>,342.739384305359,17.2606156946412,0
5,0.211316130092589,(-12-1-2)[1-21-3],Pyramidal II <c+a>,345.016619355018,14.9833806449823,0
5,0.157133776208695,(0001)[-2110],Basal,190.722359099763,-10.7223590997627,0
5,0.153126539909169,(0001)[1-210],Basal,190.722359099763,-10.7223590997627,0
5,0.108606622718184,(-101-1)[2-1-1-3],Pyramidal I <c+a>,350.372534740789,9.62746525921125,0
5,0.10822553302083,(-101-1)[1-210],Pyramidal <a>,350.372534740789,9.62746525921125,0
5,0.0924092424619125,(0-111)[2-1-10],Pyramidal <a>,173.545839007197,6.4541609928026,0
5,0.0879580572009792,(0-111)[1-21-3],Pyramidal I <c+a>,173.545839007197,6.4541609928026,0
5,0.0450992789925271,(01-11)[-1-123],Pyramidal I <c+a>,211.933527680757,-31.9335276807572,0
